date,store_id,state_id,cat_id,total_sales,weekday,month,year,event_name_1,event_type_1,event_name_2,event_type_2
2015-02-16,CA_1,CA,FOODS,2752,Monday,2,2015,PresidentsDay,National,,
2015-04-22,CA_1,CA,FOODS,2169,Wednesday,4,2015,,,,
2015-04-29,CA_1,CA,FOODS,2400,Wednesday,4,2015,,,,
2015-07-21,CA_1,CA,FOODS,2528,Tuesday,7,2015,,,,
2016-03-27,CA_1,CA,FOODS,3366,Sunday,3,2016,Easter,Cultural,,
2016-04-14,CA_1,CA,FOODS,2421,Thursday,4,2016,,,,
2011-05-28,CA_2,CA,HOBBIES,353,Saturday,5,2011,,,,
2011-09-11,CA_2,CA,HOBBIES,337,Sunday,9,2011,,,,
2012-01-22,CA_2,CA,HOBBIES,243,Sunday,1,2012,,,,
2012-03-13,CA_2,CA,HOBBIES,216,Tuesday,3,2012,,,,
2012-04-24,CA_2,CA,HOBBIES,205,Tuesday,4,2012,,,,
2013-02-12,CA_2,CA,HOBBIES,240,Tuesday,2,2013,,,,
2013-06-07,CA_2,CA,HOBBIES,436,Friday,6,2013,,,,
2013-11-25,CA_2,CA,HOBBIES,333,Monday,11,2013,,,,
2014-04-21,CA_2,CA,HOBBIES,432,Monday,4,2014,,,,
2014-05-25,CA_2,CA,HOBBIES,366,Sunday,5,2014,,,,
2014-06-10,CA_2,CA,HOBBIES,272,Tuesday,6,2014,,,,
2014-10-03,CA_2,CA,HOBBIES,279,Friday,10,2014,,,,
2014-11-10,CA_2,CA,HOBBIES,218,Monday,11,2014,,,,
2015-01-02,CA_2,CA,HOBBIES,372,Friday,1,2015,,,,
2015-01-25,CA_2,CA,HOBBIES,311,Sunday,1,2015,,,,
2015-08-24,CA_2,CA,HOBBIES,278,Monday,8,2015,,,,
2015-12-23,CA_2,CA,HOBBIES,560,Wednesday,12,2015,,,,
2016-02-26,CA_2,CA,HOBBIES,497,Friday,2,2016,,,,
2016-03-17,CA_2,CA,HOBBIES,334,Thursday,3,2016,StPatricksDay,Cultural,,
2016-04-15,CA_2,CA,HOBBIES,483,Friday,4,2016,,,,
2011-07-07,CA_2,CA,HOUSEHOLD,606,Thursday,7,2011,,,,
2011-10-09,CA_2,CA,HOUSEHOLD,909,Sunday,10,2011,,,,
2012-01-31,CA_2,CA,HOUSEHOLD,502,Tuesday,1,2012,,,,
2013-05-31,CA_2,CA,HOUSEHOLD,950,Friday,5,2013,,,,
2013-10-19,CA_2,CA,HOUSEHOLD,1284,Saturday,10,2013,,,,
2014-01-06,CA_2,CA,HOUSEHOLD,623,Monday,1,2014,,,,
2014-03-06,CA_2,CA,HOUSEHOLD,673,Thursday,3,2014,,,,
2014-07-21,CA_2,CA,HOUSEHOLD,792,Monday,7,2014,,,,
2015-02-06,CA_2,CA,HOUSEHOLD,601,Friday,2,2015,,,,
2015-09-19,CA_2,CA,HOUSEHOLD,1487,Saturday,9,2015,,,,
2015-12-22,CA_2,CA,HOUSEHOLD,1003,Tuesday,12,2015,,,,
2015-12-30,CA_2,CA,HOUSEHOLD,1023,Wednesday,12,2015,,,,
2012-06-18,CA_1,CA,HOBBIES,383,Monday,6,2012,,,,
2012-11-07,CA_1,CA,HOBBIES,248,Wednesday,11,2012,,,,
2012-12-01,CA_1,CA,HOBBIES,433,Saturday,12,2012,,,,
2013-09-03,CA_1,CA,HOBBIES,271,Tuesday,9,2013,,,,
2013-11-18,CA_1,CA,HOBBIES,532,Monday,11,2013,,,,
2014-04-04,CA_1,CA,HOBBIES,483,Friday,4,2014,,,,
2014-06-28,CA_1,CA,HOBBIES,614,Saturday,6,2014,,,,
2014-07-24,CA_1,CA,HOBBIES,458,Thursday,7,2014,,,,
2014-09-23,CA_1,CA,HOBBIES,382,Tuesday,9,2014,,,,
2015-05-14,CA_1,CA,HOBBIES,385,Thursday,5,2015,,,,
2015-05-24,CA_1,CA,HOBBIES,678,Sunday,5,2015,,,,
2016-01-10,CA_1,CA,HOBBIES,489,Sunday,1,2016,,,,
2016-01-26,CA_1,CA,HOBBIES,447,Tuesday,1,2016,,,,
2012-03-16,CA_1,CA,HOUSEHOLD,529,Friday,3,2012,,,,
2012-05-16,CA_1,CA,HOUSEHOLD,417,Wednesday,5,2012,,,,
2013-05-21,CA_1,CA,HOUSEHOLD,713,Tuesday,5,2013,,,,
2014-02-18,CA_1,CA,HOUSEHOLD,531,Tuesday,2,2014,,,,
2014-06-27,CA_1,CA,HOUSEHOLD,811,Friday,6,2014,,,,
2014-08-05,CA_1,CA,HOUSEHOLD,787,Tuesday,8,2014,,,,
2014-10-31,CA_1,CA,HOUSEHOLD,666,Friday,10,2014,Halloween,Cultural,,
2015-01-31,CA_1,CA,HOUSEHOLD,1308,Saturday,1,2015,,,,
2015-02-23,CA_1,CA,HOUSEHOLD,804,Monday,2,2015,,,,
2015-04-05,CA_1,CA,HOUSEHOLD,1081,Sunday,4,2015,Easter,Cultural,,
2015-04-22,CA_1,CA,HOUSEHOLD,795,Wednesday,4,2015,,,,
2015-11-29,CA_1,CA,HOUSEHOLD,1173,Sunday,11,2015,,,,
2016-04-17,CA_1,CA,HOUSEHOLD,1295,Sunday,4,2016,,,,
2011-06-11,CA_1,CA,FOODS,2435,Saturday,6,2011,,,,
2011-09-20,CA_1,CA,FOODS,1740,Tuesday,9,2011,,,,
2011-09-30,CA_1,CA,FOODS,2512,Friday,9,2011,,,,
2012-01-12,CA_1,CA,FOODS,1901,Thursday,1,2012,,,,
2012-10-16,CA_1,CA,FOODS,2043,Tuesday,10,2012,,,,
2012-11-22,CA_1,CA,FOODS,1673,Thursday,11,2012,Thanksgiving,National,,
2012-11-26,CA_1,CA,FOODS,2136,Monday,11,2012,,,,
2012-12-06,CA_1,CA,FOODS,2372,Thursday,12,2012,,,,
2013-02-17,CA_1,CA,FOODS,3282,Sunday,2,2013,,,,
2013-07-21,CA_1,CA,FOODS,3908,Sunday,7,2013,,,,
2013-09-16,CA_1,CA,FOODS,2974,Monday,9,2013,,,,
2014-09-20,CA_1,CA,FOODS,3699,Saturday,9,2014,,,,
2014-11-26,CA_1,CA,FOODS,3165,Wednesday,11,2014,,,,
2015-01-10,CA_1,CA,FOODS,3999,Saturday,1,2015,,,,
2015-08-24,CA_1,CA,FOODS,2547,Monday,8,2015,,,,
2015-11-28,CA_1,CA,FOODS,2205,Saturday,11,2015,,,,
2011-03-18,CA_2,CA,HOBBIES,318,Friday,3,2011,,,,
2012-02-10,CA_2,CA,HOBBIES,344,Friday,2,2012,,,,
2012-02-18,CA_2,CA,HOBBIES,441,Saturday,2,2012,,,,
2012-03-26,CA_2,CA,HOBBIES,293,Monday,3,2012,,,,
2012-07-02,CA_2,CA,HOBBIES,226,Monday,7,2012,,,,
2012-08-19,CA_2,CA,HOBBIES,252,Sunday,8,2012,Eid al-Fitr,Religious,,
2013-01-28,CA_2,CA,HOBBIES,238,Monday,1,2013,,,,
2013-03-19,CA_2,CA,HOBBIES,278,Tuesday,3,2013,,,,
2013-04-15,CA_2,CA,HOBBIES,369,Monday,4,2013,,,,
2013-09-18,CA_2,CA,HOBBIES,294,Wednesday,9,2013,,,,
2013-12-06,CA_2,CA,HOBBIES,437,Friday,12,2013,,,,
2014-01-04,CA_2,CA,HOBBIES,417,Saturday,1,2014,,,,
2014-07-28,CA_2,CA,HOBBIES,163,Monday,7,2014,,,,
2014-10-31,CA_2,CA,HOBBIES,271,Friday,10,2014,Halloween,Cultural,,
2015-04-17,CA_2,CA,HOBBIES,227,Friday,4,2015,,,,
2015-05-22,CA_2,CA,HOBBIES,359,Friday,5,2015,,,,
2015-06-21,CA_2,CA,HOBBIES,491,Sunday,6,2015,Father's day,Cultural,,
2015-06-27,CA_2,CA,HOBBIES,426,Saturday,6,2015,,,,
2015-08-30,CA_2,CA,HOBBIES,517,Sunday,8,2015,,,,
2011-04-07,CA_2,CA,HOUSEHOLD,470,Thursday,4,2011,,,,
2011-05-20,CA_2,CA,HOUSEHOLD,638,Friday,5,2011,,,,
2011-05-26,CA_2,CA,HOUSEHOLD,491,Thursday,5,2011,,,,
2012-07-22,CA_2,CA,HOUSEHOLD,1170,Sunday,7,2012,,,,
2012-08-01,CA_2,CA,HOUSEHOLD,736,Wednesday,8,2012,,,,
2013-03-06,CA_2,CA,HOUSEHOLD,646,Wednesday,3,2013,,,,
2013-04-08,CA_2,CA,HOUSEHOLD,844,Monday,4,2013,,,,
2013-04-29,CA_2,CA,HOUSEHOLD,795,Monday,4,2013,,,,
2013-09-14,CA_2,CA,HOUSEHOLD,1413,Saturday,9,2013,,,,
2013-10-21,CA_2,CA,HOUSEHOLD,659,Monday,10,2013,,,,
2013-11-03,CA_2,CA,HOUSEHOLD,1228,Sunday,11,2013,,,,
2014-02-26,CA_2,CA,HOUSEHOLD,567,Wednesday,2,2014,,,,
2014-05-08,CA_2,CA,HOUSEHOLD,552,Thursday,5,2014,,,,
2014-05-12,CA_2,CA,HOUSEHOLD,642,Monday,5,2014,,,,
2014-05-31,CA_2,CA,HOUSEHOLD,930,Saturday,5,2014,,,,
2014-06-24,CA_2,CA,HOUSEHOLD,645,Tuesday,6,2014,,,,
2015-02-09,CA_2,CA,HOUSEHOLD,645,Monday,2,2015,,,,
2015-02-28,CA_2,CA,HOUSEHOLD,1183,Saturday,2,2015,,,,
2015-06-06,CA_2,CA,HOUSEHOLD,1256,Saturday,6,2015,,,,
2015-07-21,CA_2,CA,HOUSEHOLD,937,Tuesday,7,2015,,,,
2016-02-25,CA_2,CA,HOUSEHOLD,830,Thursday,2,2016,,,,
2016-04-04,CA_2,CA,HOUSEHOLD,1005,Monday,4,2016,,,,
2011-12-05,CA_1,CA,HOBBIES,359,Monday,12,2011,,,,
2012-03-21,CA_1,CA,HOBBIES,280,Wednesday,3,2012,,,,
2012-03-28,CA_1,CA,HOBBIES,358,Wednesday,3,2012,,,,
2013-02-10,CA_1,CA,HOBBIES,523,Sunday,2,2013,,,,
2013-12-04,CA_1,CA,HOBBIES,521,Wednesday,12,2013,,,,
2014-01-17,CA_1,CA,HOBBIES,476,Friday,1,2014,,,,
2014-03-22,CA_1,CA,HOBBIES,605,Saturday,3,2014,,,,
2014-06-15,CA_1,CA,HOBBIES,507,Sunday,6,2014,NBAFinalsEnd,Sporting,Father's day,Cultural
2014-06-19,CA_1,CA,HOBBIES,413,Thursday,6,2014,,,,
2014-06-30,CA_1,CA,HOBBIES,564,Monday,6,2014,,,,
2014-08-05,CA_1,CA,HOBBIES,367,Tuesday,8,2014,,,,
2014-09-10,CA_1,CA,HOBBIES,448,Wednesday,9,2014,,,,
2011-03-05,CA_1,CA,HOUSEHOLD,573,Saturday,3,2011,,,,
2011-07-19,CA_1,CA,HOUSEHOLD,384,Tuesday,7,2011,,,,
2011-08-02,CA_1,CA,HOUSEHOLD,478,Tuesday,8,2011,,,,
2011-11-11,CA_1,CA,HOUSEHOLD,607,Friday,11,2011,VeteransDay,National,,
2012-01-29,CA_1,CA,HOUSEHOLD,601,Sunday,1,2012,,,,
2012-08-01,CA_1,CA,HOUSEHOLD,660,Wednesday,8,2012,,,,
2012-09-03,CA_1,CA,HOUSEHOLD,847,Monday,9,2012,LaborDay,National,,
2013-04-07,CA_1,CA,HOUSEHOLD,1262,Sunday,4,2013,,,,
2013-06-29,CA_1,CA,HOUSEHOLD,1011,Saturday,6,2013,,,,
2013-07-15,CA_1,CA,HOUSEHOLD,819,Monday,7,2013,,,,
2013-10-04,CA_1,CA,HOUSEHOLD,836,Friday,10,2013,,,,
2014-01-18,CA_1,CA,HOUSEHOLD,1045,Saturday,1,2014,,,,
2014-03-25,CA_1,CA,HOUSEHOLD,588,Tuesday,3,2014,,,,
2014-07-09,CA_1,CA,HOUSEHOLD,760,Wednesday,7,2014,,,,
2015-02-27,CA_1,CA,HOUSEHOLD,894,Friday,2,2015,,,,
2015-10-11,CA_1,CA,HOUSEHOLD,1411,Sunday,10,2015,,,,
2016-04-04,CA_1,CA,HOUSEHOLD,1076,Monday,4,2016,,,,
2011-02-01,CA_1,CA,FOODS,2258,Tuesday,2,2011,,,,
2012-08-26,CA_1,CA,FOODS,3823,Sunday,8,2012,,,,
2012-09-04,CA_1,CA,FOODS,2900,Tuesday,9,2012,,,,
2013-01-06,CA_1,CA,FOODS,3557,Sunday,1,2013,,,,
2013-04-07,CA_1,CA,FOODS,3852,Sunday,4,2013,,,,
2013-09-06,CA_1,CA,FOODS,3559,Friday,9,2013,,,,
2013-11-18,CA_1,CA,FOODS,2550,Monday,11,2013,,,,
2014-02-21,CA_1,CA,FOODS,2615,Friday,2,2014,,,,
2014-10-13,CA_1,CA,FOODS,2992,Monday,10,2014,ColumbusDay,National,,
2014-11-08,CA_1,CA,FOODS,3886,Saturday,11,2014,,,,
2015-09-18,CA_1,CA,FOODS,2933,Friday,9,2015,,,,
2015-09-23,CA_1,CA,FOODS,2343,Wednesday,9,2015,,,,
2015-11-11,CA_1,CA,FOODS,2393,Wednesday,11,2015,VeteransDay,National,,
2015-12-12,CA_1,CA,FOODS,3112,Saturday,12,2015,,,,
2015-12-31,CA_1,CA,FOODS,2686,Thursday,12,2015,,,,
2011-02-10,CA_2,CA,HOBBIES,304,Thursday,2,2011,,,,
2011-10-29,CA_2,CA,HOBBIES,483,Saturday,10,2011,,,,
2012-01-25,CA_2,CA,HOBBIES,245,Wednesday,1,2012,,,,
2012-04-04,CA_2,CA,HOBBIES,264,Wednesday,4,2012,,,,
2013-06-05,CA_2,CA,HOBBIES,349,Wednesday,6,2013,,,,
2014-02-23,CA_2,CA,HOBBIES,353,Sunday,2,2014,,,,
2014-06-16,CA_2,CA,HOBBIES,342,Monday,6,2014,,,,
2014-08-27,CA_2,CA,HOBBIES,290,Wednesday,8,2014,,,,
2014-09-16,CA_2,CA,HOBBIES,217,Tuesday,9,2014,,,,
2015-07-12,CA_2,CA,HOBBIES,494,Sunday,7,2015,,,,
2016-03-31,CA_2,CA,HOBBIES,290,Thursday,3,2016,,,,
2011-11-08,CA_2,CA,HOUSEHOLD,486,Tuesday,11,2011,,,,
2013-05-22,CA_2,CA,HOUSEHOLD,767,Wednesday,5,2013,,,,
2014-10-24,CA_2,CA,HOUSEHOLD,606,Friday,10,2014,,,,
2015-04-15,CA_2,CA,HOUSEHOLD,633,Wednesday,4,2015,,,,
2015-05-18,CA_2,CA,HOUSEHOLD,635,Monday,5,2015,,,,
2016-01-21,CA_2,CA,HOUSEHOLD,750,Thursday,1,2016,,,,
2016-04-14,CA_2,CA,HOUSEHOLD,867,Thursday,4,2016,,,,
2011-03-01,CA_1,CA,HOBBIES,230,Tuesday,3,2011,,,,
2011-04-28,CA_1,CA,HOBBIES,355,Thursday,4,2011,,,,
2012-03-31,CA_1,CA,HOBBIES,630,Saturday,3,2012,,,,
2012-04-16,CA_1,CA,HOBBIES,484,Monday,4,2012,,,,
2012-09-24,CA_1,CA,HOBBIES,280,Monday,9,2012,,,,
2012-12-02,CA_1,CA,HOBBIES,308,Sunday,12,2012,,,,
2013-06-12,CA_1,CA,HOBBIES,489,Wednesday,6,2013,,,,
2014-04-26,CA_1,CA,HOBBIES,599,Saturday,4,2014,,,,
2014-09-01,CA_1,CA,HOBBIES,425,Monday,9,2014,LaborDay,National,,
2014-09-24,CA_1,CA,HOBBIES,317,Wednesday,9,2014,,,,
2014-11-12,CA_1,CA,HOBBIES,419,Wednesday,11,2014,,,,
2015-08-14,CA_1,CA,HOBBIES,510,Friday,8,2015,,,,
2015-12-05,CA_1,CA,HOBBIES,730,Saturday,12,2015,,,,
2011-09-09,CA_1,CA,HOUSEHOLD,535,Friday,9,2011,,,,
2012-05-18,CA_1,CA,HOUSEHOLD,494,Friday,5,2012,,,,
2012-08-03,CA_1,CA,HOUSEHOLD,751,Friday,8,2012,,,,
2012-09-24,CA_1,CA,HOUSEHOLD,596,Monday,9,2012,,,,
2012-11-07,CA_1,CA,HOUSEHOLD,493,Wednesday,11,2012,,,,
2012-11-28,CA_1,CA,HOUSEHOLD,393,Wednesday,11,2012,,,,
2013-08-16,CA_1,CA,HOUSEHOLD,778,Friday,8,2013,,,,
2013-09-08,CA_1,CA,HOUSEHOLD,1175,Sunday,9,2013,,,,
2013-10-27,CA_1,CA,HOUSEHOLD,1037,Sunday,10,2013,,,,
2013-12-14,CA_1,CA,HOUSEHOLD,927,Saturday,12,2013,,,,
2014-01-02,CA_1,CA,HOUSEHOLD,746,Thursday,1,2014,,,,
2014-02-12,CA_1,CA,HOUSEHOLD,659,Wednesday,2,2014,,,,
2014-10-09,CA_1,CA,HOUSEHOLD,696,Thursday,10,2014,,,,
2014-10-27,CA_1,CA,HOUSEHOLD,818,Monday,10,2014,,,,
2015-07-29,CA_1,CA,HOUSEHOLD,864,Wednesday,7,2015,,,,
2015-08-18,CA_1,CA,HOUSEHOLD,933,Tuesday,8,2015,,,,
2016-01-15,CA_1,CA,HOUSEHOLD,880,Friday,1,2016,,,,
2011-11-30,CA_1,CA,FOODS,1783,Wednesday,11,2011,,,,
2011-12-24,CA_1,CA,FOODS,2758,Saturday,12,2011,,,,
2012-01-15,CA_1,CA,FOODS,3070,Sunday,1,2012,,,,
2012-04-05,CA_1,CA,FOODS,3033,Thursday,4,2012,,,,
2012-04-23,CA_1,CA,FOODS,2254,Monday,4,2012,,,,
2012-06-07,CA_1,CA,FOODS,2873,Thursday,6,2012,,,,
2012-12-15,CA_1,CA,FOODS,3305,Saturday,12,2012,,,,
2013-02-20,CA_1,CA,FOODS,2286,Wednesday,2,2013,LentWeek2,Religious,,
2013-03-19,CA_1,CA,FOODS,1984,Tuesday,3,2013,,,,
2013-04-29,CA_1,CA,FOODS,2472,Monday,4,2013,,,,
2013-08-11,CA_1,CA,FOODS,4688,Sunday,8,2013,,,,
2013-09-25,CA_1,CA,FOODS,2178,Wednesday,9,2013,,,,
2013-11-24,CA_1,CA,FOODS,3680,Sunday,11,2013,,,,
2015-02-18,CA_1,CA,FOODS,1961,Wednesday,2,2015,LentStart,Religious,,
2015-11-29,CA_1,CA,FOODS,2847,Sunday,11,2015,,,,
2015-12-15,CA_1,CA,FOODS,2224,Tuesday,12,2015,,,,
2016-02-17,CA_1,CA,FOODS,2371,Wednesday,2,2016,LentWeek2,Religious,,
2016-03-30,CA_1,CA,FOODS,2135,Wednesday,3,2016,,,,
2012-02-27,CA_2,CA,HOBBIES,221,Monday,2,2012,,,,
2012-05-03,CA_2,CA,HOBBIES,264,Thursday,5,2012,,,,
2012-08-31,CA_2,CA,HOBBIES,402,Friday,8,2012,,,,
2012-12-10,CA_2,CA,HOBBIES,276,Monday,12,2012,,,,
2013-09-21,CA_2,CA,HOBBIES,500,Saturday,9,2013,,,,
2014-09-10,CA_2,CA,HOBBIES,172,Wednesday,9,2014,,,,
2014-10-20,CA_2,CA,HOBBIES,272,Monday,10,2014,,,,
2015-01-03,CA_2,CA,HOBBIES,403,Saturday,1,2015,,,,
2015-03-12,CA_2,CA,HOBBIES,338,Thursday,3,2015,,,,
2015-05-02,CA_2,CA,HOBBIES,294,Saturday,5,2015,,,,
2015-05-20,CA_2,CA,HOBBIES,265,Wednesday,5,2015,,,,
2015-07-04,CA_2,CA,HOBBIES,322,Saturday,7,2015,IndependenceDay,National,,
2015-10-17,CA_2,CA,HOBBIES,715,Saturday,10,2015,,,,
2016-03-05,CA_2,CA,HOBBIES,576,Saturday,3,2016,,,,
2011-02-19,CA_2,CA,HOUSEHOLD,794,Saturday,2,2011,,,,
2012-12-28,CA_2,CA,HOUSEHOLD,841,Friday,12,2012,,,,
2013-02-16,CA_2,CA,HOUSEHOLD,1206,Saturday,2,2013,,,,
2013-09-10,CA_2,CA,HOUSEHOLD,783,Tuesday,9,2013,,,,
2013-10-30,CA_2,CA,HOUSEHOLD,845,Wednesday,10,2013,,,,
2013-11-15,CA_2,CA,HOUSEHOLD,779,Friday,11,2013,,,,
2014-03-13,CA_2,CA,HOUSEHOLD,685,Thursday,3,2014,,,,
2014-09-08,CA_2,CA,HOUSEHOLD,607,Monday,9,2014,,,,
2015-01-12,CA_2,CA,HOUSEHOLD,543,Monday,1,2015,,,,
2015-01-13,CA_2,CA,HOUSEHOLD,514,Tuesday,1,2015,,,,
2011-02-02,CA_1,CA,HOBBIES,268,Wednesday,2,2011,,,,
2011-05-16,CA_1,CA,HOBBIES,517,Monday,5,2011,,,,
2011-08-31,CA_1,CA,HOBBIES,392,Wednesday,8,2011,Eid al-Fitr,Religious,,
2011-09-25,CA_1,CA,HOBBIES,485,Sunday,9,2011,,,,
2012-02-20,CA_1,CA,HOBBIES,343,Monday,2,2012,PresidentsDay,National,,
2012-03-02,CA_1,CA,HOBBIES,521,Friday,3,2012,,,,
2012-04-20,CA_1,CA,HOBBIES,483,Friday,4,2012,,,,
2012-06-12,CA_1,CA,HOBBIES,340,Tuesday,6,2012,NBAFinalsStart,Sporting,,
2012-06-22,CA_1,CA,HOBBIES,591,Friday,6,2012,,,,
2013-10-30,CA_1,CA,HOBBIES,599,Wednesday,10,2013,,,,
2014-06-08,CA_1,CA,HOBBIES,504,Sunday,6,2014,,,,
2014-10-10,CA_1,CA,HOBBIES,521,Friday,10,2014,,,,
2014-10-23,CA_1,CA,HOBBIES,387,Thursday,10,2014,,,,
2014-11-13,CA_1,CA,HOBBIES,420,Thursday,11,2014,,,,
2014-12-11,CA_1,CA,HOBBIES,236,Thursday,12,2014,,,,
2015-04-18,CA_1,CA,HOBBIES,743,Saturday,4,2015,,,,
2015-05-10,CA_1,CA,HOBBIES,532,Sunday,5,2015,Mother's day,Cultural,,
2015-05-19,CA_1,CA,HOBBIES,519,Tuesday,5,2015,,,,
2015-05-23,CA_1,CA,HOBBIES,686,Saturday,5,2015,,,,
2015-09-11,CA_1,CA,HOBBIES,526,Friday,9,2015,,,,
2015-12-21,CA_1,CA,HOBBIES,738,Monday,12,2015,,,,
2016-01-01,CA_1,CA,HOBBIES,490,Friday,1,2016,NewYear,National,,
2016-04-18,CA_1,CA,HOBBIES,542,Monday,4,2016,,,,
2011-03-14,CA_1,CA,HOUSEHOLD,445,Monday,3,2011,,,,
2011-06-02,CA_1,CA,HOUSEHOLD,460,Thursday,6,2011,,,,
2012-02-21,CA_1,CA,HOUSEHOLD,426,Tuesday,2,2012,,,,
2012-03-28,CA_1,CA,HOUSEHOLD,413,Wednesday,3,2012,,,,
2012-04-20,CA_1,CA,HOUSEHOLD,512,Friday,4,2012,,,,
2012-09-22,CA_1,CA,HOUSEHOLD,937,Saturday,9,2012,,,,
2013-04-13,CA_1,CA,HOUSEHOLD,980,Saturday,4,2013,,,,
2013-07-29,CA_1,CA,HOUSEHOLD,734,Monday,7,2013,,,,
2013-11-30,CA_1,CA,HOUSEHOLD,764,Saturday,11,2013,,,,
2014-04-15,CA_1,CA,HOUSEHOLD,669,Tuesday,4,2014,,,,
2014-09-17,CA_1,CA,HOUSEHOLD,748,Wednesday,9,2014,,,,
2015-02-06,CA_1,CA,HOUSEHOLD,782,Friday,2,2015,,,,
2015-05-02,CA_1,CA,HOUSEHOLD,1145,Saturday,5,2015,,,,
2015-08-01,CA_1,CA,HOUSEHOLD,1324,Saturday,8,2015,,,,
2015-10-24,CA_1,CA,HOUSEHOLD,1280,Saturday,10,2015,,,,
2016-04-24,CA_1,CA,HOUSEHOLD,1346,Sunday,4,2016,,,,
2011-03-02,CA_1,CA,FOODS,1965,Wednesday,3,2011,,,,
2011-04-07,CA_1,CA,FOODS,2150,Thursday,4,2011,,,,
2011-07-26,CA_1,CA,FOODS,1641,Tuesday,7,2011,,,,
2011-12-07,CA_1,CA,FOODS,2080,Wednesday,12,2011,,,,
2012-01-28,CA_1,CA,FOODS,3082,Saturday,1,2012,,,,
2012-07-11,CA_1,CA,FOODS,2599,Wednesday,7,2012,,,,
2012-07-24,CA_1,CA,FOODS,2411,Tuesday,7,2012,,,,
2012-09-20,CA_1,CA,FOODS,2321,Thursday,9,2012,,,,
2013-10-13,CA_1,CA,FOODS,4053,Sunday,10,2013,,,,
2013-11-28,CA_1,CA,FOODS,1838,Thursday,11,2013,Thanksgiving,National,,
2013-12-13,CA_1,CA,FOODS,2738,Friday,12,2013,,,,
2014-02-24,CA_1,CA,FOODS,2513,Monday,2,2014,,,,
2014-03-28,CA_1,CA,FOODS,2813,Friday,3,2014,,,,
2014-05-21,CA_1,CA,FOODS,2211,Wednesday,5,2014,,,,
2014-08-03,CA_1,CA,FOODS,4403,Sunday,8,2014,,,,
2015-04-17,CA_1,CA,FOODS,2951,Friday,4,2015,,,,
2015-06-01,CA_1,CA,FOODS,3125,Monday,6,2015,,,,
2011-02-13,CA_2,CA,HOBBIES,591,Sunday,2,2011,,,,
2011-02-17,CA_2,CA,HOBBIES,144,Thursday,2,2011,,,,
2011-03-02,CA_2,CA,HOBBIES,196,Wednesday,3,2011,,,,
2011-05-20,CA_2,CA,HOBBIES,347,Friday,5,2011,,,,
2011-08-02,CA_2,CA,HOBBIES,373,Tuesday,8,2011,,,,
2011-10-07,CA_2,CA,HOBBIES,328,Friday,10,2011,,,,
2011-12-24,CA_2,CA,HOBBIES,248,Saturday,12,2011,,,,
2012-04-19,CA_2,CA,HOBBIES,267,Thursday,4,2012,,,,
2012-06-13,CA_2,CA,HOBBIES,260,Wednesday,6,2012,,,,
2012-08-12,CA_2,CA,HOBBIES,268,Sunday,8,2012,,,,
2012-09-11,CA_2,CA,HOBBIES,255,Tuesday,9,2012,,,,
2013-03-03,CA_2,CA,HOBBIES,323,Sunday,3,2013,,,,
2013-03-22,CA_2,CA,HOBBIES,542,Friday,3,2013,,,,
2013-09-28,CA_2,CA,HOBBIES,666,Saturday,9,2013,,,,
2013-10-24,CA_2,CA,HOBBIES,264,Thursday,10,2013,,,,
2014-06-27,CA_2,CA,HOBBIES,381,Friday,6,2014,,,,
2014-08-11,CA_2,CA,HOBBIES,186,Monday,8,2014,,,,
2015-03-05,CA_2,CA,HOBBIES,296,Thursday,3,2015,Purim End,Religious,,
2015-04-13,CA_2,CA,HOBBIES,250,Monday,4,2015,,,,
2015-11-22,CA_2,CA,HOBBIES,449,Sunday,11,2015,,,,
2011-05-04,CA_2,CA,HOUSEHOLD,470,Wednesday,5,2011,,,,
2011-11-27,CA_2,CA,HOUSEHOLD,690,Sunday,11,2011,,,,
2012-02-19,CA_2,CA,HOUSEHOLD,911,Sunday,2,2012,,,,
2012-03-22,CA_2,CA,HOUSEHOLD,585,Thursday,3,2012,,,,
2012-06-02,CA_2,CA,HOUSEHOLD,1148,Saturday,6,2012,,,,
2012-06-15,CA_2,CA,HOUSEHOLD,1010,Friday,6,2012,,,,
2013-03-31,CA_2,CA,HOUSEHOLD,1341,Sunday,3,2013,Easter,Cultural,,
2013-08-27,CA_2,CA,HOUSEHOLD,707,Tuesday,8,2013,,,,
2014-02-02,CA_2,CA,HOUSEHOLD,1118,Sunday,2,2014,SuperBowl,Sporting,,
2014-08-04,CA_2,CA,HOUSEHOLD,616,Monday,8,2014,,,,
2014-10-27,CA_2,CA,HOUSEHOLD,645,Monday,10,2014,,,,
2015-02-01,CA_2,CA,HOUSEHOLD,1013,Sunday,2,2015,SuperBowl,Sporting,,
2015-03-18,CA_2,CA,HOUSEHOLD,583,Wednesday,3,2015,,,,
2015-05-23,CA_2,CA,HOUSEHOLD,1064,Saturday,5,2015,,,,
2015-06-25,CA_2,CA,HOUSEHOLD,779,Thursday,6,2015,,,,
2015-07-15,CA_2,CA,HOUSEHOLD,848,Wednesday,7,2015,,,,
2016-03-21,CA_2,CA,HOUSEHOLD,909,Monday,3,2016,,,,
2011-04-02,CA_1,CA,HOBBIES,565,Saturday,4,2011,,,,
2011-09-03,CA_1,CA,HOBBIES,758,Saturday,9,2011,,,,
2011-09-21,CA_1,CA,HOBBIES,424,Wednesday,9,2011,,,,
